"Time, hr",Compound A,Compound B,Compound C,Compound D,Compound E,Compound F,Compound G,Compound H,Compound I
2.81,0.5243191139684029,-0.9159007724202926,0.795827444044534,1.1723542536160783,-0.2093152834375916,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
2.91,0.5218135435377645,-0.9159040609672104,0.795827444044534,1.1723542536160783,-0.20931756189168088,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.01,0.51978707442978,-0.9159073495141286,0.795827444044534,1.1723542536160783,-0.20931984034577017,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.11,0.5181814375646678,-0.9159106380610464,0.795827444044534,1.1723542536160783,-0.20932197251958876,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.21,0.5169513125470433,-0.9159139266079646,0.795827444044534,1.1723544389698273,-0.20932278803871077,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.31,0.5160772763503091,-0.9159172151548826,0.795827444044534,1.1723544389698273,-0.20932360355783275,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.41,0.5154848740391893,-0.9159205037018006,0.795827444044534,1.1723544389698273,-0.2093244190769547,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.51,0.5150316700853275,-0.9159237922487186,0.795827444044534,1.1723544389698273,-0.2093252345299464,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.61,0.5146496838956435,-0.9159270807956366,0.795827444044534,1.1723544389698273,-0.20932605004906837,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.71,0.5144020403065688,-0.9159303693425546,0.795827444044534,1.1723544389698273,-0.20932686556819038,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.81,0.5143146366868956,-0.9159336578894726,0.7958276251338496,1.1723544389698273,-0.20932768108731237,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
3.91,0.5143065437591477,-0.9159369464363906,0.7958276251338496,1.1723544389698273,-0.20932849660643435,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.01,0.5143453898123345,-0.9159402349833087,0.7958276251338496,1.1723544389698273,-0.2093291599596871,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.11,0.5144214633331625,-0.9159435235302267,0.7958276251338496,1.1723546243235765,-0.2093292150462447,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.21,0.514504011196188,-0.9159468120771447,0.7958276251338496,1.1723546243235765,-0.209329270066672,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.31,0.5145169598805835,-0.9159501006240627,0.7958276251338496,1.1723546243235765,-0.2093293250870993,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.41,0.5144457421164059,-0.9159533891709807,0.7958276251338496,1.1723546243235765,-0.20932938017365693,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.51,0.5143372968845866,-0.9159566777178987,0.7958276251338496,1.1723546243235765,-0.20932943519408423,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.61,0.5141786755007366,-0.9159599662648166,0.7958276251338496,1.1723546243235765,-0.20932949021451153,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.71,0.5140071054324892,-0.9159632548117348,0.7958276251338496,1.1723546243235765,-0.20932954523493885,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.81,0.5137853592122057,-0.9159665433586527,0.7958276251338496,1.1723546243235765,-0.20932960032149647,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
4.91,0.5135425713797805,-0.9159698319055708,0.7958278062231653,1.1723546243235765,-0.20932965534192377,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.01,0.5132674118363635,-0.9159731204524887,0.7958278062231653,1.1723548096773257,-0.20932971036235107,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.11,0.5129776850230013,-0.9159764089994068,0.7958278062231653,1.1723548096773257,-0.20932976544890872,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.21,0.5126895767951897,-0.9159796975463248,0.7958278062231653,1.1723548096773257,-0.20932982046933601,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.31,0.5123998499818275,-0.9159829860932428,0.7958278062231653,1.1723548096773257,-0.20932984275525426,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.41,0.5121246904384114,-0.9159862746401608,0.7958278062231653,1.1723548096773257,-0.20932981603860448,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.51,0.511857623822742,-0.9159895631870788,0.7958278062231653,1.1723548096773257,-0.20932978925582438,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.61,0.5115889386215232,-0.9159928517339968,0.7958278062231653,1.1723548096773257,-0.20932976247304425,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.71,0.5113542437168441,-0.9159961402809148,0.7958278062231653,1.1723548096773257,-0.20932973569026414,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.81,0.5111503019376075,-0.9159994288278328,0.7958278062231653,1.1723548096773257,-0.209329708907484,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
5.91,0.5109803504549087,-0.9160027173747509,0.7958278062231653,1.1723549950310748,-0.20932968212470388,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.01,0.5108427706832003,-0.9160060105730788,0.7958279873124812,1.1723549950310748,-0.2093296554080541,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.11,0.5107456555502305,-0.916009299119997,0.7958279873124812,1.1723549950310748,-0.20932962862527396,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.21,0.5106744377860519,-0.9160125876669148,0.7958279873124812,1.1723549950310748,-0.20932960184249386,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.31,0.5106469218317096,-0.916015876213833,0.7958279873124812,1.1723549950310748,-0.20932957505971372,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.41,0.5106404474895113,-0.916019164760751,0.7958279873124812,1.1723549950310748,-0.20932954827693365,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.51,0.5106679634438547,-0.916022453307669,0.7958279873124812,1.1723549950310748,-0.20932952149415351,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.61,0.5107181395958891,-0.9160257418545871,0.7958279873124812,1.1723549950310748,-0.20932949471137338,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.71,0.5107796458467694,-0.916029030401505,0.7958279873124812,1.1723549950310748,-0.2093294679947236,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.81,0.510868668051993,-0.9160323189484231,0.7958279873124812,1.1723551803848242,-0.20932944121194347,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
6.91,0.5109593088427645,-0.9160356074953411,0.7958279873124812,1.1723551803848242,-0.20932941442916336,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.01,0.5110499496335378,-0.9160388960422591,0.7958279873124812,1.1723551803848242,-0.20932938764638323,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.11,0.511137353253212,-0.9160421845891771,0.7958279873124812,1.1723551803848242,-0.20932936086360313,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.21,0.5112215197017852,-0.9160454731360951,0.7958281684017968,1.1723551803848242,-0.209329334080823,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.31,0.5113056861503593,-0.916048761683013,0.7958281684017968,1.1723551803848242,-0.2093293073641732,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.41,0.511391471184483,-0.9160520502299311,0.7958281684017968,1.1723551803848242,-0.2093292805813931,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.51,0.511446503093167,-0.9160553387768491,0.7958281684017968,1.1723551803848242,-0.20932925379861297,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.61,0.5114885863174544,-0.9160586273237672,0.7958281684017968,1.1723553657385735,-0.20932922701583287,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.71,0.5115306695417411,-0.9160619158706851,0.7958281684017968,1.1723553657385735,-0.20932920023305274,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.81,0.5115614226671826,-0.9160652044176032,0.7958281684017968,1.1723553657385735,-0.20932917345027263,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
7.91,0.5115646598382808,-0.9160684929645211,0.7958281684017968,1.1723553657385735,-0.2093291466674925,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.01,0.5115662784238304,-0.9160717815114392,0.7958281684017968,1.1723553657385735,-0.2093291199508427,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.11,0.5115565669105331,-0.9160750700583572,0.7958281684017968,1.1723553657385735,-0.2093290931680626,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.21,0.5115177208573456,-0.9160783586052752,0.7958281684017968,1.1723553657385735,-0.20932906638528248,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.31,0.5114804933897067,-0.9160816471521932,0.7958283494911125,1.1723553657385735,-0.20932903960250238,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.41,0.5114416473365192,-0.9160849356991112,0.7958283494911125,1.1723553657385735,-0.20932901281972224,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.51,0.5114044198688803,-0.9160882242460292,0.7958283494911125,1.1723555510923225,-0.20932898603694214,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.61,0.5113655738156919,-0.9160915127929472,0.7958283494911125,1.1723555510923225,-0.20932895932029233,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.71,0.5113251091769548,-0.9160948013398652,0.7958283494911125,1.1723555510923225,-0.2093289325375122,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.81,0.5112862631237656,-0.9160980898867833,0.7958283494911125,1.1723555510923225,-0.2093289057547321,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
8.91,0.5112457984850276,-0.9161013784337012,0.7958283494911125,1.1723555510923225,-0.20932887897195196,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.01,0.5112069524318401,-0.9161046669806193,0.7958283494911125,1.1723555510923225,-0.20932888789954535,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.11,0.511166487793103,-0.9161059554212081,0.7958283494911125,1.1723555510923225,-0.20932892056792407,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.21,0.5111276417399138,-0.9161059042556974,0.7958283494911125,1.1723555510923225,-0.2093289533024331,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.31,0.5111017443711227,-0.9161058577415967,0.7958283494911125,1.1723555510923225,-0.20932898597081182,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.41,0.5110968886144731,-0.916105811227496,0.7958285305804282,1.1723557364460715,-0.20932901870532086,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.51,0.5110904142722749,-0.9161057647133952,0.7958285305804282,1.1723557364460715,-0.20932905137369956,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.61,0.5110855585156271,-0.9161057181992946,0.7958285305804282,1.1723557364460715,-0.20932908410820858,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.71,0.5110807027589793,-0.916105671685194,0.7958285305804282,1.1723557364460715,-0.20932911677658728,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.81,0.5110936514433748,-0.9161056251710933,0.7958285305804282,1.1723557364460715,-0.20932914951109632,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
9.91,0.5111130744699686,-0.9161055740055825,0.7958285305804282,1.1723557364460715,-0.20932918217947502,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.01,0.5111308789110119,-0.9161055274914818,0.7958285305804282,1.1723557364460715,-0.20932921491398407,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.11,0.5111486833520579,-0.9161054809773812,0.7958285305804282,1.1723557364460715,-0.2093292475823628,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.21,0.5111681063786516,-0.9161054344632805,0.7958285305804282,1.1723557364460715,-0.20932928031687179,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.31,0.5111859108196968,-0.9161053879491797,0.7958285305804282,1.172355921799821,-0.2093293129852505,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.41,0.5112053338462905,-0.916105341435079,0.7958285305804282,1.172355921799821,-0.20932934571975956,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.51,0.5112231382873356,-0.9161052902695683,0.7958287116697438,1.172355921799821,-0.20932937838813825,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.61,0.5112377055572798,-0.9161052437554678,0.7958287116697438,1.172355921799821,-0.2093294111226473,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.71,0.5112457984850276,-0.916105197241367,0.7958287116697438,1.172355921799821,-0.209329443791026,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.81,0.5112538914127753,-0.9161051507272663,0.7958287116697438,1.172355921799821,-0.20932947652553505,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
10.91,0.5112619843405223,-0.9161051042131656,0.7958287116697438,1.172355921799821,-0.20932950919391377,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.01,0.51127007726827,-0.916105057699065,0.7958287116697438,1.172355921799821,-0.20932954192842276,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.11,0.5112797887815682,-0.9161050111849642,0.7958287116697438,1.172355921799821,-0.2093295745968015,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.21,0.511287881709316,-0.9161049600194535,0.7958287116697438,1.1723561071535702,-0.2093296073313105,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.31,0.511287881709316,-0.9161049135053528,0.7958287116697438,1.1723561071535702,-0.20932963999968923,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.41,0.5112797887815682,-0.9161048669912523,0.7958287116697438,1.1723561071535702,-0.20932967273419828,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.51,0.5112716958538205,-0.9161048204771516,0.7958287116697438,1.1723561071535702,-0.20932970540257698,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.61,0.5112652215116222,-0.9161047739630508,0.7958287116697438,1.1723561071535702,-0.20932973813708602,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.71,0.5112571285838745,-0.9161047274489501,0.7958287116697438,1.1723561071535702,-0.20932977080546472,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.81,0.5112490356561267,-0.9161046809348495,0.7958287116697438,1.1723561071535702,-0.20932980353997374,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
11.91,0.5112409427283789,-0.9161046297693388,0.7958287116697438,1.1723561071535702,-0.20932983620835247,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.01,0.5112328498006311,-0.916104583255238,0.7958287116697438,1.1723562925073192,-0.20932986894286149,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.11,0.5112263754584347,-0.9161045367411373,0.7958287116697438,1.1723562925073192,-0.2093299016112402,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.21,0.5112182825306869,-0.9161044902270367,0.7958287116697438,1.1723562925073192,-0.20932993434574923,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.31,0.5112101896029401,-0.9161044437129361,0.7958287116697438,1.1723562925073192,-0.20932996701412795,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.41,0.5112069524318401,-0.9161043971988353,0.7958287116697438,1.1723562925073192,-0.209329999748637,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.51,0.5112069524318401,-0.9161043460333245,0.7958287116697438,1.1723562925073192,-0.2093300324170157,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.61,0.5112069524318401,-0.916104299519224,0.7958287116697438,1.1723562925073192,-0.20933006515152472,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.71,0.5112069524318401,-0.9161042530051233,0.7958287116697438,1.1723562925073192,-0.20933009781990342,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.81,0.5112069524318401,-0.9161042064910225,0.7958287116697438,1.1723562925073192,-0.20933013055441246,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
12.91,0.5112069524318401,-0.9161041599769219,0.7958287116697438,1.1723562925073192,-0.2093301632227912,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.01,0.5112069524318401,-0.9161041134628212,0.7958287116697438,1.1723562925073192,-0.2093301959573002,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.11,0.5112069524318401,-0.9161040669487205,0.7958287116697438,1.1723562925073192,-0.20933022862567893,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.21,0.5112069524318401,-0.9161040157832097,0.7958287116697438,1.1723562925073192,-0.20933026136018798,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.31,0.5112069524318401,-0.9161039692691091,0.7958287116697438,1.1723562925073192,-0.20933029402856665,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.41,0.5112069524318401,-0.9161039227550084,0.7958287116697438,1.1723562925073192,-0.2093303267630757,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.51,0.5112085710173896,-0.9161038762409077,0.7958287116697438,1.1723562925073192,-0.2093303594314544,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.61,0.5112101896029401,-0.916103829726807,0.7958287116697438,1.1723562925073192,-0.20933039216596344,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.71,0.5112118081884879,-0.9161037832127064,0.7958287116697438,1.1723562925073192,-0.20933042483434217,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.81,0.5112134267740382,-0.9161037320471956,0.7958287116697438,1.1723562925073192,-0.20933045756885119,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
13.91,0.5112150453595878,-0.916103685533095,0.7958287116697438,1.1723562925073192,-0.2093304902372299,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.01,0.5112166639451365,-0.9161036390189943,0.7958287116697438,1.1723562925073192,-0.20933052297173893,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.11,0.5112166639451365,-0.9161035925048936,0.7958287116697438,1.1723562925073192,-0.20933055564011763,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.21,0.5112182825306869,-0.9161035459907929,0.7958287116697438,1.1723562925073192,-0.20933058837462667,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.31,0.5112199011162356,-0.9161034994766922,0.7958287116697438,1.1723562925073192,-0.20933062104300537,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.41,0.5112215197017852,-0.9161034529625915,0.7958287116697438,1.1723562925073192,-0.20933065377751442,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.51,0.5112231382873356,-0.9161034017970807,0.7958287116697438,1.1723562925073192,-0.20933068644589312,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.61,0.5112247568728834,-0.9161033552829801,0.7958287116697438,1.1723562925073192,-0.20933071918040216,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.71,0.5112263754584347,-0.9161033087688795,0.7958287116697438,1.1723562925073192,-0.2093307518487809,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.81,0.5112279940439833,-0.9161032622547788,0.7958287116697438,1.1723562925073192,-0.20933078458328988,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
14.91,0.5112296126295329,-0.916103215740678,0.7958287116697438,1.1723562925073192,-0.2093308172516686,1.6651014808715063,-1.3956466768120734,-0.498263405148558,-0.6021924628973819
15.01,0.49619942721680294,-0.9221172098738797,0.18282996938883087,-1.4887739720120363,-0.2139600669758018,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
15.11,-0.2430328720266776,-0.9722652711826196,0.18282996938883087,-1.488791024556962,-0.20978731109001592,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
15.21,-0.948282967658241,-0.9818476364121079,0.18282996938883087,-1.4888082624556367,-0.2023404016663514,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
15.31,-0.2571485566039354,-0.9828711187292204,0.18282996938883087,-1.4888255003543114,-0.2031107732873528,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
15.41,0.5829620870126229,-0.982377869251389,0.18282996938883087,-1.4888427382529863,-0.20544017959883124,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
15.51,0.638681894554431,-0.9827918400960228,0.18282996938883087,-1.488859976151661,-0.20670675228215724,0.8278824968181671,-0.4045232473151987,-1.1082793818813557,-0.0903410497036393
